Module,Theta_i,Theta_r,Phi_r,Angular_Deviation,L,a,b,Hue,Chroma,total_brdf,lobe_specular,lobe_forward_scatter,lobe_backscatter,lobe_residual
1,60,70.0,148.0,30.5540888384,19.5209083822,14.5440411514,-17.6424953788,309.501334713,22.864530964,0.0455317639154,False,True,False,False
1,60,10.0,309.0,66.5615100563,22.6814441939,13.0857721545,-17.5585787382,306.695827313,21.8984273451,0.0552149446351,False,False,True,False
1,60,60.0,45.0,106.279906247,21.7580660207,13.8748932184,-18.4108927453,307.002561314,23.0537119246,0.0530123991798,False,False,False,True
1,60,70.0,85.0,84.2560540092,20.2294782752,14.1544355807,-17.933276362,308.283442732,22.8462348689,0.0478576717912,False,False,True,False
1,60,64.0,180.0,4.0,104.077224298,3.69337413641,3.66373867414,44.7692059682,5.20230656382,1.11852046057,True,False,False,False
1,60,60.0,124.0,47.9796370925,20.4305165994,13.6022074553,-17.4282203485,307.970978621,22.1079829965,0.0476425565898,False,False,True,False
1,60,50.0,90.0,71.252762749,21.7977701962,13.8329873424,-18.3109644755,307.069161784,22.9487027703,0.0529793087582,False,False,True,False
1,60,80.0,150.0,34.3678988154,18.3964522434,14.4430575981,-16.709212037,310.839379216,22.0861875316,0.0417411497385,False,True,False,False
1,60,20.0,222.0,46.3727075278,22.7396873477,13.0736769536,-17.8897280555,306.159050076,22.1576939004,0.0556841751905,False,False,True,False
1,60,20.0,0.0,80.0,22.7264391718,13.2083697891,-17.9477254658,306.350674186,22.284117256,0.0558944216673,False,False,True,False
1,60,60.0,173.0,6.06123425598,42.5529315619,6.30312385588,-6.15011091407,315.703958031,8.80643143378,0.144104943668,True,False,False,False
1,60,40.0,210.0,30.104397251,23.2267446422,12.9824801533,-17.8459892517,306.034887906,22.0686230496,0.0574549060633,False,True,False,False
1,60,62.0,186.0,5.61491336818,44.7127783601,5.63463831599,-6.49425621419,310.946023026,8.59793653894,0.160329456608,True,False,False,False
1,60,58.0,174.0,5.51710754334,80.5537454312,3.29071894034,1.96395770391,30.8294797657,3.83222663827,0.585499629838,True,False,False,False
1,60,10.0,206.0,51.1290877529,22.6369006831,13.1866938986,-17.7594290093,306.59454743,22.1198149791,0.0552227827757,False,False,True,False
1,60,50.0,51.0,95.5149871693,22.6862459119,13.7980396347,-18.8602692364,306.18893854,23.368689596,0.0567390406617,False,False,False,True
1,60,80.0,110.0,67.7578190897,18.2441639587,14.7279286883,-17.0766348123,310.776482949,22.5504620787,0.0413674658862,False,False,True,False
1,60,60.0,34.0,111.825324082,21.2986399826,13.8960989185,-18.4785711893,306.943588496,23.1205354252,0.0515041104365,False,False,False,True
1,60,64.0,173.0,7.35941937362,25.604206177,10.8786300499,-13.6940339088,308.463858605,17.4891725493,0.0624395663969,True,False,False,False
1,60,56.0,175.0,5.82756992179,119.722154957,3.2355923724,6.52558845745,63.6263367819,7.28370528758,1.59718340851,True,False,False,False
1,60,50.0,154.0,23.4127376222,20.5669837657,13.7991570995,-17.585053818,308.121610482,22.3528712795,0.0483922440575,False,True,False,False
1,60,60.0,79.0,83.8637440145,21.5198108004,14.1034080752,-18.6212938798,307.139584296,23.3593387127,0.0527614470678,False,False,True,False
1,60,0.0,0.0,60.0,22.707782006,13.0326380336,-17.3372846369,306.932609397,21.6894235215,0.0552479526772,False,False,True,False
1,60,20.0,332.0,77.9761473887,23.2213143914,13.4169167079,-18.1670211136,306.447034305,22.5843819948,0.0580645595135,False,False,True,False
1,60,60.0,180.0,0.0,351.094224461,6.14062841355,19.7779720442,72.7515725003,20.7093093921,31.3703283813,True,False,False,False
1,60,70.0,32.0,121.273878354,19.4311249591,14.4006783017,-17.7384466356,309.070874421,22.8480201461,0.0452541652585,False,False,False,True
1,60,80.0,0.0,140.0,17.3634404282,14.9879368855,-16.5916935773,312.092758373,22.3589478251,0.038740754252,False,False,False,True
1,60,54.0,173.0,8.3893336597,37.9488748428,7.03595262249,-7.85845469641,311.839210814,10.5479827228,0.11638578877,True,False,False,False
1,60,56.0,180.0,4.0,473.361491427,6.76931022612,30.9321923482,77.655798558,31.6642398362,73.9034069503,True,False,False,False
1,60,70.0,74.0,93.0554832248,19.9636242575,14.282276436,-18.0186791758,308.401654704,22.9925252948,0.0467915742424,False,False,False,True
1,60,50.0,13.0,108.966598074,22.7089688736,13.7102607717,-18.819282098,306.074160969,23.2838276302,0.0566553516893,False,False,False,True
1,60,30.0,60.0,77.4960833827,22.6565204805,13.7404837747,-18.7542323582,306.228757773,23.2491317194,0.0562917486887,False,False,True,False
1,60,58.0,186.0,5.51710754334,56.0213643686,4.89188567958,-3.56510799453,323.916186205,6.05314302778,0.256025372572,True,False,False,False
1,60,80.0,80.0,93.5129982759,18.1095692131,14.6305028183,-17.1758336441,310.424603996,22.5623774032,0.0410357529629,False,False,False,True
1,60,80.0,190.0,22.0684541786,19.9665391168,13.2786554278,-16.5771459019,308.695488907,21.2396905868,0.0456480121676,False,True,False,False
1,60,50.0,193.0,14.578316487,23.40969182,12.809663472,-17.4568910368,306.270787872,21.6524946123,0.0576499660458,True,False,False,False
1,60,68.0,175.0,9.17262345158,22.1153961556,12.3276084036,-15.9261518637,307.74159633,20.1398173313,0.0518400571364,True,False,False,False
1,60,30.0,20.0,88.5036158601,22.8518791521,13.6711118743,-18.6910124064,306.182746905,23.1571424113,0.0572251589163,False,False,True,False
1,60,20.0,83.0,64.2942927851,22.6829853227,13.5989172223,-18.1936550425,306.776417372,22.7143045992,0.0560407335437,False,False,True,False
1,60,58.0,181.0,2.17590795183,413.811979985,5.72606535342,24.2009698068,76.6883444334,24.869152861,50.2125816938,True,False,False,False
1,60,80.0,10.0,138.858535148,17.4059432862,15.2936653859,-16.9665980684,312.031450183,22.8421025948,0.0393802386735,False,False,False,True
1,60,58.0,172.0,7.14092779762,31.5641160661,9.58790002373,-11.3487823527,310.192445576,14.8567387994,0.0866391109711,True,False,False,False
1,60,70.0,116.0,58.1460723008,19.7699014222,14.1188437182,-17.4886133919,308.914505246,22.4765065414,0.04580630617,False,False,True,False
1,60,60.0,175.0,4.32978333287,106.600356463,3.04322000871,5.23402361893,59.8249826374,6.05443566857,1.18151226005,True,False,False,False
1,60,52.0,180.0,8.0,134.850146664,3.56912682051,8.86740136689,68.0752271776,9.55873805805,2.17787228688,True,False,False,False
1,60,10.0,154.0,51.1290877529,22.4823888162,13.1241085188,-17.5139080294,306.846184086,21.8855934093,0.0545244351797,False,False,True,False
1,60,70.0,138.0,39.1242319593,19.5912903586,14.3901542523,-17.6592776815,309.175828511,22.7799610983,0.0456820333424,False,True,False,False
1,60,56.0,173.0,7.15518544908,47.4136669963,5.31777800032,-4.67228513749,318.696941305,7.07877187559,0.178309884224,True,False,False,False
1,60,20.0,28.0,77.9761473887,22.6015530282,13.5870361258,-18.3403787429,306.532023021,22.8249215358,0.0558068728503,False,False,True,False
1,60,80.0,50.0,117.476788765,17.6116817101,14.2807366313,-16.414934212,311.022760156,21.7575160327,0.0390578507983,False,False,False,True
1,60,50.0,129.0,42.3627365719,20.9658366334,13.843635885,-17.9990793802,307.564972462,22.7071159123,0.0501811855366,False,True,False,False
1,60,40.0,75.0,76.1756993121,22.2664470131,13.8707903867,-18.9111803749,306.25894307,23.4527518454,0.0551724271946,False,False,True,False
1,60,40.0,150.0,30.104397251,21.1948588194,13.316273981,-17.5261999629,307.227294474,22.0111525795,0.0502527639175,False,True,False,False
1,60,54.0,178.0,6.2295714917,203.569256328,3.16553498565,13.0782562387,76.393494804,13.455905692,6.68613417236,True,False,False,False
1,60,54.0,175.0,7.31740875936,95.6329678495,3.10361303483,4.89616737836,57.629952876,5.79697066293,0.891322339072,True,False,False,False
1,60,52.0,177.0,8.37624590264,108.212973146,3.63602041108,6.16051009817,59.4502931444,7.15349768291,1.22535333588,True,False,False,False
1,60,68.0,181.0,8.05019104117,30.8548329265,8.70701934156,-12.1711555284,305.579228881,14.9649327666,0.082702811091,True,False,False,False
1,60,64.0,176.0,5.33507826933,48.9668866005,5.29556117044,-3.32812946724,327.851652399,6.25455145159,0.18965511843,True,False,False,False
1,60,60.0,182.0,1.73202882177,204.421244577,3.83819677987,11.2277040113,71.126978625,11.8656264852,6.7923474008,True,False,False,False
1,60,50.0,167.0,14.578316487,20.788363124,13.1491470992,-17.1430139687,307.489164381,21.6051613595,0.0484102396218,True,False,False,False
1,60,50.0,26.0,105.954785727,22.9039214528,13.7225767358,-18.8136945601,306.106748761,23.2865672711,0.0573117944284,False,False,False,True
1,60,68.0,185.0,9.17262345158,26.103028669,11.4249959565,-15.3057383025,306.739566012,19.0996376298,0.0656368329698,True,False,False,False
1,60,52.0,183.0,8.37624590264,86.3988321389,4.01804053188,3.4881362715,40.9618603507,5.32087815726,0.696681279375,True,False,False,False
1,60,40.0,180.0,20.0,22.1023021203,12.7975593587,-16.993094271,306.983532652,21.2730528708,0.0526367633404,False,True,False,False
1,60,80.0,120.0,59.1188881048,18.1978523561,14.4541090728,-16.7243774477,310.835345207,22.1048879233,0.040976618435,False,False,True,False
1,60,64.0,171.0,8.89219950099,21.8085142255,13.078465948,-16.3287586266,308.692868628,20.9206746985,0.0513226699804,True,False,False,False
1,60,64.0,178.0,4.37218190926,84.9110778029,3.22491987037,1.68876107659,27.6392459299,3.6403326969,0.668470840699,True,False,False,False
1,60,56.0,170.0,9.37036404164,25.884837845,11.1772994559,-14.6953944865,307.256575227,18.4631157241,0.0648349429749,True,False,False,False
1,60,30.0,140.0,40.1179404061,21.8208381739,13.3388889106,-17.6903880153,307.016987955,22.1557167679,0.0525623057985,False,True,False,False
1,60,70.0,42.0,115.706382899,19.8415798972,14.3134736348,-17.7440288604,308.891877608,22.7975017862,0.0465650953699,False,False,False,True
1,60,30.0,120.0,49.4946496726,21.7366006429,13.5439723675,-18.0112385974,306.942192406,22.5353922376,0.0522943567142,False,False,True,False
1,60,58.0,176.0,3.96888128685,211.186686604,3.49700205308,14.4598315802,76.4044897024,14.8766848689,7.38968485181,True,False,False,False
1,60,40.0,105.0,58.1903370452,21.5530246292,13.8854921253,-18.3343017422,307.138484784,22.9989893677,0.0521238166065,False,False,True,False
1,60,60.0,171.0,7.79222179587,24.1893531582,12.0652918164,-15.226457704,308.392950847,19.427204658,0.0590224286575,True,False,False,False
1,60,60.0,178.0,1.73202882177,245.23461277,4.02788348716,14.4961248603,74.4715514082,15.0453142656,11.2854404404,True,False,False,False
1,60,50.0,116.0,52.2501407185,21.3996982877,14.2860953067,-18.5894086723,307.542538894,23.4447997197,0.0519823533439,False,False,True,False
1,60,64.0,182.0,4.37218190926,77.8422664696,4.11485196339,0.148182587008,2.0624240206,4.11751924825,0.54533215206,True,False,False,False
1,60,80.0,70.0,101.822130764,18.2582726828,14.7698481631,-17.2755604223,310.528994026,22.7286911781,0.0416423992186,False,False,False,True
1,60,20.0,305.0,72.5451572603,22.9273125175,13.4454609464,-18.2206126549,306.424574764,22.6444506575,0.0567898075001,False,False,True,False
1,60,50.0,77.0,80.0866784877,22.4000547701,13.9559035801,-18.9795429253,306.327526075,23.5582319878,0.0557334130302,False,False,True,False
1,60,60.0,185.0,4.32978333287,83.2888142722,3.58307441461,1.53954833053,23.2518638356,3.8998245246,0.638472824899,True,False,False,False
9,0,2.0,309.0,2.0,52.3337131414,-1.72538859048,-36.32563237,267.28061878,36.3665853892,0.288229157164,True,False,False,False
9,0,70.0,159.0,70.0,11.8395078359,12.3939107381,-13.7049738265,312.124195485,18.4779687999,0.0224436750623,False,False,True,False
9,0,50.0,90.0,50.0,13.4681696093,11.3027782161,-13.1100773372,310.766080684,17.3097349254,0.0252314781742,False,False,True,False
9,0,40.0,255.0,40.0,15.8684172993,9.62562486974,-12.1029688053,308.495617999,15.4639745226,0.0294945405245,False,True,False,False
9,0,80.0,310.0,80.0,11.7628444561,12.5093829131,-13.7924074773,312.207275035,18.6202890656,0.0224450844459,False,False,True,False
9,0,4.0,83.0,4.0,50.8401095331,-1.34584110418,-34.1701843235,267.744490411,34.1966779816,0.265881254533,True,False,False,False
9,0,10.0,257.0,10.0,36.4443261699,1.15283757458,-21.8246709447,273.02370634,21.8550977192,0.121441619901,True,False,False,False
9,0,80.0,40.0,80.0,12.0526429589,12.5470688341,-14.0118192559,311.843275854,18.8085091166,0.0231490994283,False,False,True,False
9,0,50.0,51.0,50.0,13.3519818102,11.1298471227,-13.0357287359,310.490552141,17.1407036218,0.0248369288871,False,False,True,False
9,0,60.0,349.0,60.0,12.5666830756,11.7434419602,-13.2641757197,311.520081921,17.7157214529,0.0236089004577,False,False,True,False
9,0,70.0,286.0,70.0,11.9881028031,12.2707817016,-13.6108677663,312.036016908,18.325605172,0.0227009278685,False,False,True,False
9,0,80.0,70.0,80.0,11.7503772734,12.4833826463,-13.8414149981,312.046867785,18.6391955686,0.0224473406734,False,False,True,False
9,0,50.0,167.0,50.0,13.4865703002,11.252656006,-13.1601287981,310.532318458,17.3150586824,0.0252234916981,False,False,True,False
9,0,8.0,346.0,8.0,38.7205547469,0.562074496244,-24.4742333407,271.315621855,24.4806867827,0.140816334273,True,False,False,False
9,0,4.0,305.0,4.0,48.7555239411,-1.48833670725,-34.5434879846,267.532886594,34.5755362691,0.245441317854,True,False,False,False
9,0,70.0,148.0,70.0,12.1582061875,12.3986369254,-13.9459394158,311.638694369,18.6605311767,0.0232130927096,False,False,True,False
9,0,30.0,220.0,30.0,20.7980903976,6.89625395699,-11.111856929,301.824615013,13.0779082062,0.0413826935877,False,True,False,False
9,0,8.0,180.0,8.0,39.6459944357,0.498525899117,-25.9102272083,271.102263822,25.9150227099,0.149816959117,True,False,False,False
9,0,50.0,103.0,50.0,13.2113486341,10.9291570109,-12.7898021694,310.514590587,16.8233621046,0.0245004853734,False,False,True,False
9,0,60.0,281.0,60.0,12.3549208272,11.5900314515,-13.1083388759,311.482226524,17.4973534322,0.0229732758044,False,False,True,False
9,0,70.0,339.0,70.0,12.0205867789,12.2930880415,-13.7652631859,311.766493274,18.4554188296,0.0228763652978,False,False,True,False
9,0,70.0,349.0,70.0,11.9828726657,12.2692195918,-13.6914393464,311.864262381,18.3844842399,0.022756173277,False,False,True,False
9,0,60.0,259.0,60.0,12.4994836129,11.7523528976,-13.2833197819,311.500639446,17.7359629864,0.0233474357612,False,False,True,False
9,0,80.0,110.0,80.0,11.4917149553,12.3317534646,-13.708888477,311.97278624,18.4392452878,0.0217315665942,False,False,True,False
9,0,10.0,206.0,10.0,36.3604798024,1.31258888609,-21.8470982991,273.438237334,21.8864934075,0.120952543066,True,False,False,False
9,0,4.0,0.0,4.0,47.8383595076,-1.21604967282,-33.9563173026,267.948989872,33.978085019,0.23513966814,True,False,False,False
9,0,30.0,100.0,30.0,20.6010120758,6.81116643904,-10.9884783398,301.792546717,12.9282111866,0.0406116162241,False,True,False,False
9,0,70.0,138.0,70.0,11.8956138651,12.349737613,-13.7324686795,311.965342675,18.4688038363,0.0225252466857,False,False,True,False
9,0,6.0,114.0,6.0,43.5694462622,-0.272705407277,-30.3121118146,269.484547713,30.3133384981,0.188148231306,True,False,False,False
9,0,30.0,280.0,30.0,20.4934410121,6.77952932775,-11.0004182464,301.645420806,12.9217343844,0.0403481597033,False,True,False,False
9,0,4.0,166.0,4.0,47.6786317639,-1.09435220819,-33.9676281407,268.154711246,33.9852522171,0.233137645128,True,False,False,False
9,0,70.0,275.0,70.0,11.6238039459,12.5107262183,-13.8860930518,312.017386094,18.6906888785,0.0221033590844,False,False,True,False
9,0,80.0,30.0,80.0,11.6580201152,12.5034965399,-13.7550138941,312.271267921,18.5886479592,0.0221639273862,False,False,True,False
9,0,30.0,180.0,30.0,20.6784751721,6.86407198266,-11.1126358296,301.70286707,13.061629273,0.0409965598278,False,True,False,False
9,0,80.0,290.0,80.0,11.4524166339,12.3008421076,-13.7208800888,311.876395791,18.4275138575,0.0216799739826,False,False,True,False
9,0,10.0,0.0,10.0,35.8351061344,1.36164257977,-21.1563071039,273.682538543,21.2000802071,0.11685775807,True,False,False,False
9,0,6.0,265.0,6.0,44.4064358426,-0.418872726467,-29.6882075163,269.191663995,29.6911623197,0.194363574294,True,False,False,False
9,0,80.0,270.0,80.0,11.7908339018,12.5190540741,-13.9909103614,311.822151109,18.7742453284,0.0225089693133,False,False,True,False
9,0,60.0,202.0,60.0,12.4477962253,11.5064886437,-13.0113735379,311.487641659,17.3693731105,0.023183873001,False,False,True,False
9,0,40.0,0.0,40.0,15.9020039538,9.49573068912,-11.9286723282,308.521281701,15.2467086558,0.0295241641737,False,True,False,False
9,0,4.0,138.0,4.0,48.0765874032,-1.28037697809,-34.5453810253,267.877382429,34.5691005869,0.238353163973,True,False,False,False
9,0,70.0,74.0,70.0,11.8880861131,12.3169051372,-13.7486060405,311.856072644,18.4588818788,0.0225443984963,False,False,True,False
9,0,40.0,345.0,40.0,15.9013193845,9.31287040501,-11.9205180183,307.998630075,15.1270719244,0.0294959854023,False,True,False,False
9,0,80.0,240.0,80.0,11.7587955819,12.3584733139,-13.7575557066,311.933493915,18.4933015352,0.0223808786029,False,False,True,False
9,0,80.0,120.0,80.0,11.6919273244,12.2575705112,-13.6789757565,311.863146897,18.367428034,0.0221456075523,False,False,True,False
9,0,2.0,103.0,2.0,54.8825717752,-1.40041291566,-36.2244969306,267.786088989,36.2515563005,0.316783595237,True,False,False,False
9,0,8.0,194.0,8.0,39.5024022547,0.467171741229,-25.7427364435,271.039673123,25.7469751434,0.148253558067,True,False,False,False
9,0,8.0,152.0,8.0,38.8083372133,0.58739378746,-24.8501155841,271.354074949,24.8570568653,0.141698346934,True,False,False,False
